Carabus_serratus-Btray-Y2018-NEON.BET.D09.003068-NEON.BET.D09.003900                                           => True: 13 , DINO: 13 , Check?: 0, Merge?: 0
Sphaeroderus_stenostomus-Btray-Y2021-NEON.BET.D07.011659-NEON.BET.D07.011908                                   => True: 16 , DINO: 16 , Check?: 0, Merge?: 0
Carabus_goryi-Atray-Y2022-NEON.BET.D07.012556-NEON.BET.D07.012838                                              => True: 40 , DINO: 40 , Check?: 0, Merge?: 0
Cratacanthus_dubius-Btray-Y2022-NEON.BET.D10.015886-NEON.BET.D10.016319                                        => True: 31 , DINO: 31 , Check?: 0, Merge?: 0
Cicindela_punctulata-Btray-Y2014-NEON.BET.D10.001213-NEON.BET.D10.002467                                       => True: 15 , DINO: 15 , Check?: 0, Merge?: 0
Cicindela_punctulata-Btray-Y2021-NEON.BET.D10.014082-NEON.BET.D10.015500                                       => True: N/A, DINO: 21 , Check?: 0, Merge?: 0
Anisodactylus_carbonarius-Btray-Y2019-NEON.BET.D10.010020-NEON.BET.D10.0121132                                 => True: 14 , DINO: 14 , Check?: 0, Merge?: 0
Amara_coelebs-Btray-Y2019-NEON.BET.D10.010024-NEON.BET.D10.012092                                              => True: 19 , DINO: 19 , Check?: 0, Merge?: 0
Metrius_contractus-Atray-Y2018-NEON.BET.D17.000523-NEON.BET.D17.000833                                         => True: 31 , DINO: 31 , Check?: 0, Merge?: 0
Anisodactylus_furvus-Btray-Y2019-NEON.BET.D07.005763-NEON.BET.D07.007352                                       => True: 14 , DINO: 14 , Check?: 0, Merge?: 0
Pterostichus_coracinus-Atray-Y2021-NEON.BET.D01.007168-NEON.BET.D01.007245                                     => True: 59 , DINO: 59 , Check?: 0, Merge?: 0
Calosoma_affine-Btray-Y2021-NEON.BET.D06.007600-NEON.BET.D06.008034                                            => True: 19 , DINO: 19 , Check?: 0, Merge?: 0
Carabus_sylvosus-Btray-Y2021-NEON.BET.D08.003089-NEON.BET.D08.003298                                           => True: 12 , DINO: 12 , Check?: 0, Merge?: 0
Carabus_goryi-Atray-Y2019-NEON.BET.D01.004415-NEON.BET.D01.004466                                              => True: 30 , DINO: 30 , Check?: 0, Merge?: 0
Anisodactylus_haplomus-Atray-Y2019-NEON.BET.D08.002591-NEON.BET.D08.003005                                     => True: 33 , DINO: 33 , Check?: 0, Merge?: 0
Sphaeroderus_stenostomus-Btray-Y2019-NEON.BET.D07.007809-NEON.BET.D07.008176                                   => True: 14 , DINO: 14 , Check?: 0, Merge?: 0
Pterostichus_tristis-Btray-Y2020-NEON.BET.D01.006131-NEON.BET.D01.006344                                       => True: 22 , DINO: 22 , Check?: 0, Merge?: 0
Pterostichus_rostratus-Atray-Y2019-NEON.BET.D07.006118-NEON.BET.D07.008095                                     => True: 41 , DINO: 41 , Check?: 0, Merge?: 0
Pasimachus_californicus-Atray-Y2018-NEON.BET.D11.001082-NEON.BET.D11.001114                                    => True: 27 , DINO: 27 , Check?: 0, Merge?: 0
Cyclotrachelus_freitagi-Btray-Y2023-NEON.BET.D07.014814-NEON.BET.D07.015137                                    => True: 21 , DINO: 21 , Check?: 0, Merge?: 0
Pterostichus_pensylvanicus-Btray-Y2022-NEON.BET.D01.008962-NEON.BET.D01.008988                                 => True: 21 , DINO: 21 , Check?: 0, Merge?: 0
Cyclotrachelus_sigillatus-Btray-Y2018-NEON.BET.D02.006041-NEON.BET.D02.006079                                  => True: 17 , DINO: 17 , Check?: 0, Merge?: 0
Pasimachus_elongatus-Atray-Y2021-NEON.BET.D10.014150-NEON.BET.D10.014580                                       => True: 38 , DINO: 38 , Check?: 0, Merge?: 0
Pterostichus_coracinus-Btray-Y2023-NEON.BET.D01.009152-NEON.BET.D01.009481                                     => True: 20 , DINO: 20 , Check?: 0, Merge?: 0
Pterostichus_melanarius-Atray-Y2019-NEON.BET.D05.006464-NEON.BET.D05.006515                                    => True: 49 , DINO: 49 , Check?: 0, Merge?: 0
Carabus_goryi-Atray-Y2022-NEON.BET.D07.012231-NEON.BET.D07.013595                                              => True: 34 , DINO: 34 , Check?: 0, Merge?: 0
Synuchus_impunctatus-Atray-Y2021-NEON.BET.D01.006643-NEON.BET.D01.007436                                       => True: 83 , DINO: 84 , Check?: 0, Merge?: 1
Dicaelus_teter-Atray-Y2019-NEON.BET.D07.005711-NEON.BET.D07.008152                                             => True: 30 , DINO: 30 , Check?: 0, Merge?: 0
Pterostichus_protractus-Atray-Y2021-NEON.BET.D10.014403-NEON.BET.D10.014853                                    => True: 55 , DINO: 55 , Check?: 0, Merge?: 0
Pterostichus_sp.-Atray-Y2021-NEON.BET.D02.011765-NEON.BET.D02.011840                                           => True: 60 , DINO: 60 , Check?: 0, Merge?: 0
Cyclotrachelus_sigillatus-Atray-Y2019-NEON.BET.D07.006647-NEON.BET.D07.008112                                  => True: 47 , DINO: 47 , Check?: 0, Merge?: 0
Poecilus_chalcites-Atray-Y2019-NEON.BET.D06.005552-NEON.BET.D06.005988                                         => True: 59 , DINO: 59 , Check?: 0, Merge?: 0
Tetracha_virginica-Btray-Y2019-NEON.BET.D06.004595-NEON.BET.D06.006045                                         => True: 26 , DINO: 26 , Check?: 0, Merge?: 0
Poecilus_lucublandus-Btray-Y2020-NEON.BET.D09.005726-NEON.BET.D09.006462                                       => True: 16 , DINO: 16 , Check?: 0, Merge?: 0
Harpalus_laticeps-Atray-Y2019-NEON.BET.D12.000694-NEON.BET.D12.001357                                          => True: 47 , DINO: 47 , Check?: 0, Merge?: 0
Dicaelus_furvus-Atray-Y2018-NEON.BET.D08.001949-NEON.BET.D08.002493                                            => True: 41 , DINO: 41 , Check?: 0, Merge?: 0
Calathus_ingratus-Btray-Y2022-NEON.BET.D01.008200-NEON.BET.D01.008855                                          => True: 29 , DINO: 29 , Check?: 0, Merge?: 0
Synuchus_impunctatus-Atray-Y2023-NEON.BET.D01.009503-NEON.BET.D01.009760                                       => True: 80 , DINO: 80 , Check?: 0, Merge?: 0
Anisodactylus_carbonarius-Btray-Y2020-NEON.BET.D10.013056-NEON.BET.D10.013212                                  => True: 23 , DINO: 23 , Check?: 0, Merge?: 0
Pasimachus_elongatus-Atray-Y2019-NEON.BET.D10.011365-NEON.BET.D10.011493                                       => True: 30 , DINO: 30 , Check?: 0, Merge?: 0
Anisodactylus_carbonarius-Atray-Y2019-NEON.BET.D10.010019-NEON.BET.D10.012161                                  => True: 63 , DINO: 63 , Check?: 0, Merge?: 0
Pasimachus_elongatus-Atray-Y2022-NEON.BET.D06.008131-NEON.BET.D06.008602                                       => True: 42 , DINO: 42 , Check?: 0, Merge?: 0
Cicindela_punctulata-Atray-Y2018-NEON.BET.D13.500803-NEON.BET.D13.500857                                       => True: 83 , DINO: 83 , Check?: 0, Merge?: 0
Harpalus_pensylvanicus-Btray-Y2018-NEON.BET.D06.003021-NEON.BET.D06.004207                                     => True: 27 , DINO: 27 , Check?: 0, Merge?: 0
Scaphinotus_angusticollis-Btray-Y2022-NEON.BET.D16.004360-NEON.BET.D16.004851                                  => True: 18 , DINO: 18 , Check?: 0, Merge?: 0
Cicindela_punctulata-Btray-Y2018-NEON.BET.D10.008670-NEON.BET.D10.009603                                       => True: 21 , DINO: 21 , Check?: 0, Merge?: 0
Carabus_taedatus-Atray-Y2019-NEON.BET.D12.000540-NEON.BET.D12.001045                                           => True: 42 , DINO: 42 , Check?: 0, Merge?: 0
Synuchus_impunctatus-Btray-Y2022-NEON.BET.D01.008578-NEON.BET.D01.008811                                       => True: 41 , DINO: 41 , Check?: 0, Merge?: 0
Amara_impuncticollis-Btray-Y2018-NEON.BET.D08.001923-NEON.BET.D08.002203                                       => True: 23 , DINO: 23 , Check?: 0, Merge?: 0
Pterostichus_tristis-Atray-Y2019-NEON.BET.D01.005073-NEON.BET.D01.005136                                       => True: 63 , DINO: 63 , Check?: 0, Merge?: 0
Chlaenius_aestivus-Atray-Y2022-NEON.BET.D02.012128-NEON.BET.D02.012582                                         => True: 49 , DINO: 49 , Check?: 0, Merge?: 0
Cyclotrachelus_torvus-Atray-Y2021-NEON.BET.D09.005608-NEON.BET.D09.007228                                      => True: 53 , DINO: 53 , Check?: 0, Merge?: 0
Dicaelus_purpuratus-Btray-Y2015-NEON.BET.D06.000030-NEON.BET.D06.000455                                        => True: 15 , DINO: 15 , Check?: 0, Merge?: 0
Pterostichus_herculaneus-Atray-Y2021-NEON.BET.D16.003579-NEON.BET.D16.004309                                   => True: 51 , DINO: 51 , Check?: 0, Merge?: 0
Pasimachus_elongatus-Atray-Y2021-NEON.BET.D06.007586-NEON.BET.D06.008032                                       => True: 27 , DINO: 27 , Check?: 0, Merge?: 0
Carabus_goryi-Atray-Y2018-NEON.BET.D01.003911-NEON.BET.D01.004195                                              => True: 37 , DINO: 37 , Check?: 0, Merge?: 0
Pterostichus_mutus-Btray-Y2019-NEON.BET.D02.007403-NEON.BET.D02.008871                                         => True: 10 , DINO: 10 , Check?: 0, Merge?: 0
Lebia_vittata-Btray-Y2019-NEON.BET.D12.001104-NEON.BET.D12.001192                                              => True: N/A, DINO: 23 , Check?: 0, Merge?: 0
Harpalus_ellipsis-Atray-Y2021-NEON.BET.D10.013614-NEON.BET.D10.014835                                          => True: 44 , DINO: 44 , Check?: 0, Merge?: 0
Synuchus_impunctatus-Atray-Y2020-NEON.BET.D01.005961-NEON.BET.D01.006358                                       => True: 70 , DINO: 70 , Check?: 0, Merge?: 0
Harpalus_desertus-Atray-Y2022-NEON.BET.D10.014651-NEON.BET.D10.016698                                          => True: 52 , DINO: 52 , Check?: 0, Merge?: 0
Pterostichus_coracinus-Atray-Y2018-NEON.BET.D07.004656-NEON.BET.D07.005061                                     => True: 42 , DINO: 42 , Check?: 0, Merge?: 0
Pterostichus_protractus-Atray-Y2018-NEON.BET.D10.007717-NEON.BET.D10.009545                                    => True: 60 , DINO: 60 , Check?: 0, Merge?: 0
Carabus_goryi-Atray-Y2021-NEON.BET.D01.006453-NEON.BET.D01.006518                                              => True: 41 , DINO: 41 , Check?: 0, Merge?: 0
Calathus_advena-Btray-Y2022-NEON.BET.D10.015530-NEON.BET.D10.015646                                            => True: 15 , DINO: 15 , Check?: 0, Merge?: 0
Cyclotrachelus_convivus-Atray-Y2022-NEON.BET.D08.003559-NEON.BET.D08.003957                                    => True: 71 , DINO: 71 , Check?: 0, Merge?: 0
Chlaenius_tomentosus-Btray-Y2021-NEON.BET.D02.010997-NEON.BET.D02.011049                                       => True: 20 , DINO: 20 , Check?: 0, Merge?: 0
Pterostichus_tristis-Btray-Y2018-NEON.BET.D01.003726-NEON.BET.D01.004151                                       => True: 18 , DINO: 18 , Check?: 0, Merge?: 0
Cymindis_cribricollis-Atray-Y2018-NEON.BET.D12.000494-NEON.BET.D12.000688                                      => True: 64 , DINO: 64 , Check?: 0, Merge?: 0
Pterostichus_pensylvanicus-Atray-Y2022-NEON.BET.D01.008268-NEON.BET.D01.008372                                 => True: 90 , DINO: 90 , Check?: 0, Merge?: 0
Pterostichus_rostratus-Btray-Y2020-NEON.BET.D01.005893-NEON.BET.D01.006309                                     => True: 26 , DINO: 26 , Check?: 0, Merge?: 0
Myas_cyanescens-Btray-Y2019-NEON.BET.D07.006277-NEON.BET.D07.007880                                            => True: 23 , DINO: 23 , Check?: 0, Merge?: 0
Metrius_contractus-Atray-Y2019-NEON.BET.D17.001348-NEON.BET.D17.001708                                         => True: 42 , DINO: 42 , Check?: 0, Merge?: 0
Pasimachus_elongatus-Atray-Y2022-NEON.BET.D10.016663-NEON.BET.D10.016767                                       => True: 33 , DINO: 33 , Check?: 0, Merge?: 0
Pterostichus_pensylvanicus-Btray-Y2019-NEON.BET.D01.005568-NEON.BET.D01.005592                                 => True: 21 , DINO: 21 , Check?: 0, Merge?: 0
Pasimachus_californicus-Atray-Y2015-NEON.BET.D11.000496-NEON.BET.D11.000528                                    => True: 28 , DINO: 28 , Check?: 0, Merge?: 0
Dicaelus_teter-Btray-Y2018-NEON.BET.D07.0004868-NEON.BET.D07.005657                                            => True: 15 , DINO: 15 , Check?: 0, Merge?: 0
Sphaeroderus_stenostomus-Btray-Y2019-NEON.BET.D02.007441-NEON.BET.D02.009083                                   => True: 16 , DINO: 16 , Check?: 0, Merge?: 0
Pasimachus_elongatus-Atray-Y2018-NEON.BET.D10.008840-NEON.BET.D10.009709                                       => True: 20 , DINO: 20 , Check?: 0, Merge?: 0
Dicaelus_dilatatus-Atray-Y2019-NEON.BET.D07.006660-NEON.BET.D07.007168                                         => True: 35 , DINO: 35 , Check?: 0, Merge?: 0
Pterostichus_tristis-Atray-Y2021-NEON.BET.D01.007322-NEON.BET.D01.007393                                       => True: 59 , DINO: 59 , Check?: 0, Merge?: 0
Amara_quenseli-Btray-Y2018-NEON.BET.D13.001548-NEON.BET.D13.008099                                             => True: 27 , DINO: 27 , Check?: 0, Merge?: 0
Metrius_contractus-Atray-Y2018-NEON.BET.D17.000328-NEON.BET.D17.000521                                         => True: 48 , DINO: 48 , Check?: 0, Merge?: 0
Synuchus_impunctatus-Btray-Y2019-NEON.BET.D05.005671-NEON.BET.D05.005706                                       => True: 34 , DINO: 34 , Check?: 0, Merge?: 0
Chlaenius_emarginatus-Btray-Y2019-NEON.BET.D02.007316-NEON.BET.D02.008435                                      => True: 15 , DINO: 15 , Check?: 0, Merge?: 0
Amara_conflata-Atray-Y2022-NEON.BET.D17.002507-NEON.BET.D17.002657                                             => True: 49 , DINO: 49 , Check?: 0, Merge?: 0
Dicaelus_teter-Btray-Y2022-NEON.BET.D07.012931-NEON.BET.D07.013919                                             => True: 23 , DINO: 23 , Check?: 0, Merge?: 0
Pterostichus_herculaneus-Atray-Y2020-NEON.BET.D16.003187-NEON.BET.D16.003516                                   => True: 50 , DINO: 50 , Check?: 0, Merge?: 0
Pterostichus_lachrymosus-Atray-Y2021-NEON.BET.D07.011195-NEON.BET.D07.011921                                   => True: 71 , DINO: 71 , Check?: 0, Merge?: 0
Pterostichus_pensylvanicus-Atray-Y2023-NEON.BET.D01.009122-NEON.BET.D01.009477                                 => True: N/A, DINO: 71 , Check?: 0, Merge?: 0
Pterostichus_panticulatus-Btray-Y2019-NEON.BET.D17.001831-NEON.BET.D17.001840                                  => True: 5  , DINO: 5  , Check?: 0, Merge?: 0
Pasimachus_elongatus-Atray-Y2018-NEON.BET.D06.003365-NEON.BET.D06.003546                                       => True: 29 , DINO: 29 , Check?: 0, Merge?: 0
Pterostichus_moestus-Atray-Y2018-NEON.BET.D07.003315-NEON.BET.D07.004686                                       => True: 42 , DINO: 42 , Check?: 0, Merge?: 0
Synuchus_impunctatus-Btray-Y2020-NEON.BET.D01.005960-NEON.BET.D01.006423                                       => True: 32 , DINO: 32 , Check?: 0, Merge?: 0
Pasimachus_californicus-Atray-Y2019-NEON.BET.D11.001584-NEON.BET.D11.001613                                    => True: 30 , DINO: 30 , Check?: 0, Merge?: 0
Cymindis_planipennis-Btray-Y2020-NEON.BET.D10.009918-NEON.BET.D10.012906                                       => True: 12 , DINO: 12 , Check?: 0, Merge?: 0
Agonum_quinquepunctatum-Btray-Y2019-NEON.BET.D18.001251-NEON.BET.D18.001797                                    => True: 20 , DINO: 20 , Check?: 0, Merge?: 0
Tetracha_virginica-Btray-Y2019-NEON.BET.D11.001443-NEON.BET.D11.001463                                         => True: 21 , DINO: 21 , Check?: 0, Merge?: 0
Pterostichus_permundus-Btray-Y2020-NEON.BET.D02.009592-NEON.BET.D02.009624                                     => True: 29 , DINO: 29 , Check?: 0, Merge?: 0
Omus_dejeanii-Btray-Y2019-NEON.BET.D16.002259-NEON.BET.D16.003092                                              => True: 19 , DINO: 19 , Check?: 0, Merge?: 0
Pterostichus_coracinus-Atray-Y2018-NEON.BET.D07.003307-NEON.BET.D07.004457                                     => True: 42 , DINO: 42 , Check?: 0, Merge?: 0
Sphaeroderus_stenostomus-Atray-Y2018-NEON.BET.D01.003833-NEON.BET.D01.004251                                   => True: 48 , DINO: 48 , Check?: 0, Merge?: 0
Dicheirus_piceus-Btray-Y2021-NEON.BET.D17.001004-NEON.BET.D17.002029                                           => True: 27 , DINO: 27 , Check?: 0, Merge?: 0
Omus_dejeanii-Atray-Y2019-NEON.BET.D16.002156-NEON.BET.D16.002205                                              => True: 33 , DINO: 33 , Check?: 0, Merge?: 0
Scarites_ocalensis-Btray-Y2019-NEON.BET.D03.002653-NEON.BET.D03.002709                                         => True: 18 , DINO: 18 , Check?: 0, Merge?: 0
Harpalus_pensylvanicus-Atray-Y2020-NEON.BET.D10.012803-NEON.BET.D10.013373                                     => True: 28 , DINO: 28 , Check?: 0, Merge?: 0
Promecognathus_crassus-Btray-Y2017-NEON.BET.D16.000371-NEON.BET.D16.000488                                     => True: 21 , DINO: 21 , Check?: 0, Merge?: 0
Carabus_goryi-Atray-Y2017-NEON.BET.D07.001676-NEON.BET.D07.001993                                              => True: 42 , DINO: 42 , Check?: 0, Merge?: 0
Amara_obesa-Btray-Y2020-NEON.BET.D09.005849-NEON.BET.D09.006427                                                => True: 12 , DINO: 12 , Check?: 0, Merge?: 0
Discoderus_parallelus-Btray-Y2018-NEON.BET.D10.007669-NEON.BET.D10.009614                                      => True: 27 , DINO: 27 , Check?: 0, Merge?: 0
Pasimachus_californicus-Atray-Y2022-NEON.BET.D11.002964-NEON.BET.D11.002994                                    => True: 31 , DINO: 31 , Check?: 0, Merge?: 0
Dicaelus_furvus-Btray-Y2018-NEON.BET.D07.003427-NEON.BET.D07.005941                                            => True: 10 , DINO: 10 , Check?: 0, Merge?: 0
